Spot,Latitude,Longtitude,Infos,Commentaires
ميموزا - Mymouza,33.72849617828129,-7.3440240696072525,,
المنصورية - El mansorya,33.745807719138945,-7.314937859773629,,
المحيط الازرق -Mohit azrak,33.73213136184308,-7.333511486649509,,
طماريس - Tamaris,33.551961078757024,-7.7514331787824595,,
العركوب-Argoub,23.62856535763615,-15.871059894561757,,
واد الشراط-Wad cherrat,33.82879486533925,-7.128031142055982,,
كاريان - Karyan,35.80027510537642,-5.846964530646796,,
مركالة - Mekala,35.79472755205521,-5.83579078316688,,
الحرس الملكي-Haras Malaki,33.76216780283138,-7.293185815215105,,
زناته  - Znata,33.65191300531166,-7.484902068972583,,
بوسيجور  - Bosejour ,33.21881477120149,-8.562011495232579,,
بوقانا مرشيكا-Boukana Marchika,35.20979834737171,-2.8545815125107743,,
مارشيكا الناضور-Marchika,35.20940743958482,-2.8546676784753777,,
الواد القديم بوقانا-Lwad Lkdim,35.19700835841575,-2.8398186340928055,,
المهندسين الناضور-Lmouhandissin,35.15041085664853,-2.784678116440771,,
ساست بوغافر-Sast Boughafer,35.22754527646363,-3.211102746427057,,
ليون بويافر-Lion bouyafer,35.21875309924678,-3.243545070290562,,
شاطىء واد الشراط-Plage oued cherrat,33.83617966294441,-7.119434662163253,,
السطيح مريزقة-Esstyh Mriziga,32.95590406080586,-8.783046975731843,,
مرزك -Marzak,33.536456956975414,-7.78708174824714,,
 شاطئ سعادة-Plage Saada,33.62311220107535,-7.532193437218659,,
راحة - Raha,33.620289607218936,-7.541020251810546,,
مرسى - Marsa,33.86950273862134,-7.061704136431211,,
العنق - El Ongue,33.604882366599995,-7.641208805143826,,
قويديس - Kwidiss,33.61081411732694,-7.626732252538201,,
ساروت - Sarout,33.606187816860505,-7.647293061017985,,
قويديس 2-Kwidiss2,33.60757701754475,-7.6172607019543594,,
براكة بازاكي-Barakat bazaki,33.61812583517992,-7.593571431934828,,
سواني - Esswani,33.16954771048154,-8.623081371188157,,
فلوريدا - Florida Tamaris,33.4975274965111,-7.897813059389586,,
المنصورية - El mansoria,33.76495981927609,-7.287211194634431,,
سيدهم رحال-Cd Rehal,33.48015259041395,-7.952199205756181,,
شاطئ البدوزة-Chati Bidouza,32.57863413012364,-9.232793077826493,,
مريزيقة - Mriziga,32.95466734010109,-8.781200945377343,,
حجرة بايبور-Hajrat Baybor,33.29420991433312,-8.374631032347672,,
الجرف الاصفر-Jorf Lasfar,33.16154307949145,-8.62916495651006,,
بادوزة  - Badouza,32.54140984854201,-9.284131899476042,,
كازينو بلاطو-Cazino Plato ,33.932247181942685,-6.955965422093863,,
أولاد حميمون-Oulad Hmimoun,33.682418036600396,-7.441793940961356,,
ليلى - Laila,35.91136909089708,-5.412650182843205,,
الغار بليونش-Lghar Blionch,35.91660654708168,-5.3970705717802,,
الريفيين - Rifiyin,35.83929690105815,-5.352921411395068,,
مولاهم بوسلهام-M.bouselham,34.87565896111308,-6.298505701124663,,
فندق طارق - Hotel Tarik,35.80101148676294,-5.907696783542629,,
جوفان - Joufan,30.47736032610051,-9.671383202075951,,
إيخف لوت - Madraba,30.545720286611754,-9.725819639861578,,
اڭضي - Agdi,30.550243704406338,-9.735894687473767,,
اغروض 2 - Aghrod 2,30.614717440993772,-9.802576415240756,,
المقبرة - Makbara,30.624334947223815,-9.87355805933475,,
تيڭورامين - Tigourramin,30.625099505613566,-9.876617118716233,,
فرنسا - Fransa,30.623693290540373,-9.862602911889542,,
الحفرة-Cd moussa el hafra,34.06414001529873,-6.814210340380662,,
مولاهم يوسف المون-Jeti m.youssef,33.620542834795295,-7.591682486236085,,
بحر ضراوا-Bhar Drawa,33.60734050596411,-7.575969435274595,,
شنيدر - Chnider,33.610382995035785,-7.623662799596781,,
قجقاج - Kajakaj,33.60578431618533,-7.636555843055243,,
القصور - Lkosor,33.61436465129092,-7.651166170835488,,
بيبسي  Pipsi,33.605015286139945,-7.659915536642068,,
لافاليز عكاشة - Aukacha,33.61729269865915,-7.561716511845582,,
اسفي كاب-Asfi Cap,32.439307155511806,-9.240527898073188,,
البدوزة - Lbidouza,32.55532618443138,-9.270097911357873,,
المون - Lmoun,32.30284554848606,-9.247426204383363,,
ديزا مرتيل-Diza Martil,35.61185463731737,-5.266737677156922,,
مول شابو نيكرو-Moule chabo negro,35.6673576441146,-5.282569080591197,,
امسا - Amsa,35.538483113943364,-5.20757250487804,,
Roches de diable,30.506649471899003,-9.688521176576605,,
بوزنيقة - Bouznika,33.827625092302256,-7.146012336015694,,
السقالة - Sekkala,32.29319570010039,-9.245419912040227,,
مارينا بلاج-Marina plage,30.422600879843486,-9.614887833595267,,
مونكا - Monica,33.71907554873716,-7.350981384515758,,
انكور - Anchor,30.545298136397452,-9.726394303143017,,
شاطئ بالوما-Plage Paloma,33.67103052642906,-7.457322590053075,,
ببالو - Babaloo,33.51622166041254,-7.859399467706672,,
لكروط - Lekrot,31.385548937796827,-9.832190684974186,,
ازرو كاوكي-Azro Kawki,31.29275438967853,-9.7983606532216,,
افتان - Iftan,31.196765638671344,-9.814963191747655,,
اكنيون 2 - Akniwn 2,31.04462641270591,-9.817031174898139,,
سيدهم بوكسكسو-Cd Bokseksou,32.579309919046764,-9.233572594821444,,
شاطىء سيدهم بلخير-Cd Belkhir,33.020628511921046,-8.71818043291568,,
الكاتدرال - El katedral,30.84583855364206,-9.826232828199856,,
ايفردة - Iferda,30.906424194776665,-9.81661207973956,,
تاصورت - Tassort,30.86877899848935,-9.816119223833077,,
لعلو نصلصال-Laalou nselsal,30.704299229199407,-9.865190573036664,,
الكراط - El kerrat,29.885218239883702,-9.782494716346257,,
بيزڭاغن - Byzoggaghen,30.69950509527839,-9.872509315609925,,
زناتة الصغيرة-Znata sghira,33.642673222229874,-7.4982571229338575,,
الغويبة,33.36738895114247,-8.293698728084564,,
جزيرة ميموزة - Mimouza,33.73192920986304,-7.33792003244161,,
الريزو - Errizo,31.060490656293222,-9.824516884982577,,
الزرابة - Zraba,35.4735026550388,-6.03247012943029,,
الحسن التاني-Hassan Tani,33.60617860198726,-7.635935917496677,,
شاطئ دراوا-Plage Drawa,33.60769625040963,-7.575693503022184,,
سابليط - Sablet,33.72362523148189,-7.344192713499064,,
القريقية - El krikya,35.4643382465998,-6.042372174561019,,
حفرة الزفة-Hafrat Zeffa,35.46227241052101,-6.04452900588512,,
المون الجديد - Lmoon,31.506254310229465,-9.77511025965213,,
المكازات - El magazat,31.509394614011534,-9.775392897427073,,
بحر كلوب-Bhar Club,31.512020885727672,-9.773375876247876,,
جرف الحمام-Jerf Lehmam,31.516151999999995,-9.770881999999991,,
الهزازات - El hezzazat,34.0674606868169,-6.809586547315116,,
الساريج - Essarij,33.610453638926785,-7.572865113615984,,
الشليحات - Chlyhat,34.26546150798581,-6.6752843186259225,,
الصخور السوداء-Sokhor sawda,33.609971416432586,-7.573229894042009,,
سيدهم عبدالله بنالحاج,33.61909632855829,-7.553362436592571,,
شاطئ النحلة - Nahla,33.620577175412635,-7.536644898355001,,
مرسة المديق-Marsa Madyak,35.68400208982778,-5.310327261686321,,
المون الجديد روشنوار,33.61299845574509,-7.590006776154033,,
المون ديال المركز,33.712975834788615,-7.393389455974095,,
المون مرقالة-Lmoon merkala,35.79082064555236,-5.813566334545608,,
فريميجة - Frimija,33.60702189842893,-7.579391263425345,,
مرسى قنيطرة-Marsa kenitra,34.27108170987168,-6.6471771150827355,,
اكلمام سيدهم علي-Aguelmam Cd ali,33.0708973409505,-5.0005039572715715,,
تيديويت - Tidiwit,33.23811209753443,-5.0937931984662965,,
تيفوناسين - Tifounasin,33.15443369437619,-5.093558505177493,,
الحسن الثاني - Hassan 2,32.801694275994095,-4.789931438863273,,
براج ايت الحاج-Baraj ait lhaj,32.91497449962084,-5.082800500094887,,
اكلمام ازكزا-Aguelmam azgza,32.97441426078347,-5.445267520844933,,
بودريوة - Boudriwa,31.4121074726835,-9.834049455821507,,
قلعة المنسورية-Mansorya,33.73821131315815,-7.327999211847776,,
شاطئ ميرامار-Miramar Plage,33.70846881825665,-7.385528907179825,,
شاطئ الرميلات-Plage Rmylat,33.71351158507022,-7.366344407200806,,
Plage des nations,34.145094937078326,-6.740370132029051,,
هزازات - Hezzazat,34.06770787111181,-6.808597818017,,
الشلايرا - Chlayra,34.0705957079063,-6.8067698925733495,,
الفارو,29.380795833286136,-10.179272890090942,,
الحفرة - El hafra,32.95797544481897,-8.77941392362117,,
الفم - El foum,32.95923490583479,-8.777725137770169,,
الشوارج - Chwarej,33.53108437015786,-7.816700376570218,,
المضربة,30.546326366370863,-9.722784720361224,,
النورس - Nawras,33.53719166524828,-7.784290909767144,,
تاكوشت - Takoucht,31.293316790782697,-9.799269251525393,,
وارزاق - Warzak,32.531871414854244,-9.275531060993664,,
عولي - Awli,32.53402702100338,-9.278431534767142,,
بوكجدي - Bougejdi,32.50255303344049,-9.26051303744315,,
الحرشة - El harcha,32.513574946786356,-9.266703911125651,,
مرسة بن عينوس-Ben Ainous,32.5243984725266,-9.271049425005906,,
سيدهم شاشكال-Cd chachkal,32.56328059668121,-9.255604930222027,,
مطراغاز-Metra gaz,35.74264325892763,-5.942361988127226,,
اشقار - Achkar,35.760289524532396,-5.93948364257812,,
بوهندية - Bouhandia,35.78209699357547,-5.931988880038257,,
الشاقور - Chakor,33.64274356052756,-7.498098872601978,,
السلوقية - Esslogya,35.799140879776516,-5.910043381154532,,
البيت - El byt,35.2768148812169,-2.921436578035352,,
سيدهم بو قصيبات-Cd Bouksybat,35.27478228653903,-6.121722981333728,,
سيدهم احمد بن داود,33.063319522101175,-8.680211417376986,,
الكريان - El karyan,35.799628998508446,-5.845586210489267,,
واد بوقانا القرية-Wad bokana,35.21074095609531,-2.854526191949842,,
منيزلا - Mnyzla,33.16094637249464,-8.628691546618931,,
مولاهم عبدالله - M.abdellah,33.193964320643715,-8.597971200942984,,
شاطئ المهندس القرية,35.155306236190285,-2.7901424467563607,,
دشارانا,35.39390935464267,-3.0114367604255654,,
دفية - Defya,23.328402218183196,-16.06545701622962,,
راس ورش - Ras werch,35.439721172556524,-2.9625628888607,,
كهف الدنيا - Kahf Denya,35.440118343569345,-2.976423874497411,,
شاطئ سمار - Semar,35.225218116747456,-3.1980879977345444,,
دار منيار  - Dar manyar,33.24478932069547,-8.475058637559409,,
البالكون - Balkon,33.742016988386226,-7.317727021872993,,
شاطئ عين السبع,33.62136616826584,-7.534280866384499,,
شاطئ المحمدية (3 مارس),33.710035702682575,-7.392847649753087,,
 لحجر لمقطوع,34.06940509121687,-6.807748228311533,,
لمريسى - Lemrysa,34.06304818696066,-6.815199069678778,,
حمري - Hamri,34.07172743090864,-6.803442277014249,,
الراكوبة - Ragouba,33.612773127728666,-7.653908059000965,,
العنق المنارة - Phare,33.610582919889694,-7.655520401895041,,
بونتيا - Pontia,35.210679595093204,-2.8544614836573574,,
رينكون الميناء,35.68302116253107,-5.316931195557113,,
هوليداي - Holly day,35.69496766551441,-5.327331125736233,,
المينا - El mina,35.77550445973293,-5.346626266837116,,
الصوينية - Esswinia,33.97191307746054,-6.9079813733696875,,
برج الهوا - Borj el hawa,33.97039770029079,-6.909843496978278,,
تيخشمين - Tikhechmin,33.97003567407894,-6.910092942416663,,
بورتيتو - Portitto,23.578659247574226,-15.899950973689538,,
الجبل الكحل - Jbal elkehal,23.53374654775694,-15.93792166560887,,
دار الصبليوني-Dar sbelyoni,23.502899465558336,-15.974644459784034,,
الطاجين - Tajine,23.67476749314473,-15.83022527396677,,
الگرن - El garn,23.628378599609363,-15.876683145761474,,
كران هوتيل-Granhotel,35.778041223310424,-5.347441323101515,,
Tzira,33.71354421525009,-7.367795147001738,,
مالقية - Malkia,34.109337576119806,-6.770581528544421,,
مصيد النمر-Masyad nmar,35.81701521814845,-5.750682614743704,,
قنقوش - Kankoch,35.82950213627645,-5.707369633018965,,
الزرارع - Ezraraa,35.837852837045126,-5.685702413320536,,
Wad alian,35.82757266834577,-5.65012995153665,,
داليا - Dalya,35.84524085160721,-5.5528891459107355,,
العوجة - Jack Beach,33.536893199498756,-7.795065343379967,,
مرسى الحسيمة-Marsa,35.246363868163876,-3.919962644577023,,
كيمادو  - Kimado,35.245272717223386,-3.9240030571818325,,
الصفيحة - Essfiha,35.2086253444248,-3.8932535424828494,,
بوسكور - Boskor,35.23349173317166,-4.036554247140882,,
كلابونيطا - Klaponita,35.234650958010164,-3.922741413116452,,
البلديه - Baladya,33.6353169704906,-7.511083781719201,,
لاسارڭا - La sarga,23.631770612194348,-15.989741608500468,,
بلايا خيرا-Playa khyra,23.6865313198553,-15.97352664917706,,
الفارو - El faro,23.72830455686862,-15.953120738267884,,
توارتا- Taouarta,23.79161746143515,-15.91686464846133,,
النبق - Ennbag,23.897512858691513,-15.826755166053763,,
مولاهم عبدالله امغار,33.19079863233545,-8.602003231644623,,
مرسى دار-Marsa dar,35.21277652626534,-4.6556057408452,,
مكاد Mekkad,35.476557134750664,-5.106297321617599,,
كلوب ميد-Club med,35.67824353105986,-5.277737416326994,,
ملتقى الاسر-Moultaka osar,35.62897556080581,-5.273411013185973,,
سيدهم عبدالسلام-Cd abdeslam,35.593296268287595,-5.261353813111778,,
البحارة أولاد عياد-Wlad ayyad,34.772964154561215,-6.352234035730357,,
عنق الجمل-Ang jmal,33.95993947141578,-6.9210433959960875,,
بوطلحا - Boutalha,23.830834478386162,-15.864683948457229,,
توارتا2 - Tawarta 2,23.802071009954837,-15.913002602756007,,
سيدهم بوغابة-Cd boughaba,34.22348265426803,-6.692508123815053,,
جرف الماء الحلو-Jrof lma lahlou,31.36837335381694,-9.803668074309819,,
جرف تيدزي-Jorf tidzi,31.33179103565241,-9.798413291573516,,
سد بين الودان- Bin lwidan,32.103305059417714,-6.457760185003275,,
سد أولوز - B.Mokhtar Soussi,30.728683931135976,-7.978674620389932,,
سيدهم بوزيد-Cd Bouzid,33.22186417052098,-8.55978794395923,,
المون- Moon el jadida,33.25690079102528,-8.49517419934272,,
بحيرة إفني - Lac Ifni,31.03120758524293,-7.8794191405177045,,
المون - El moon,33.25702695502243,-8.497133888304226,,
سيدهم عبد السلام - Cd abdeslam,35.58834995121824,-5.259748846292491,,
قاع أمجري ازلا,35.54678576924412,-5.233542323112484,,
الحلق - El halk,35.12421154250932,-2.3421904072165467,,
صخرة بابا-Sakhrat baba,35.36569299744219,-4.971406683325763,,
الميناء الاول - Marsa lawla,35.611777499153284,-5.266184471547599,,
الرميلات 1 - Rmylat 1,35.80088259332031,-5.847839266061778,,
واد المرصى - Wad el marsa,35.90420287016922,-5.444217771291728,,
بحيرة السي علي-Lac si ali,33.07315623076568,-4.991178922355171,,
سيدهم قاسم-Cd kassem,35.73024638618711,-5.9473532438278145,,
سد إدريس الأول-Idriss 1,34.09578331238684,-4.622858650982376,,
سد علال الفاسي-Allal el fassi,33.922559081638916,-4.664750732481476,,
بحيرة إيفرح-Lac iferh,33.55974660103247,-4.9282258003950075,,
ضاية عوا-Dayt Awa,33.6536567443715,-5.038782432675357,,
بحيرة إيفر-Lac Ifri,33.606731213401666,-4.907700531184669,,
الكدية - Kodia,33.81602843365606,-7.175079770386214,,
Tamaya,23.968771415445733,-15.724532492458813,,
قصر الصغير,35.84837218586141,-5.5599007755517915,,
قوراية - Koraya,36.569486436049004,1.8698577582836131,,
سيدهم عكاشة-Cd okacha,37.075453984989885,7.2881720960140175,,
عين عشير-Ain achir,36.95894064740237,7.78181489557027,,
برج منايل-Borj menayel,36.922028190168426,3.8872229307889903,,
تلزة - Teleza,37.06053391618157,6.517844349145885,,
حجرة بيبور,33.2973110487832,-8.369975388050072,,
واد الصابون-Oued sabon,36.90799646283882,7.119705565273756,,
الشاطئ الكبير,36.93299711442195,6.85401298105716,,
